,level_0,index,input,label
498,98,2141,"Harrison Ford at his best!  If you like an action movie filled with terrifying terrorist, paramilitary President of the United States--and hair-raising stunts that leave you clinging to the edge of your seat---than this film is right up your alley. Very entertaining.",movies
499,99,9529,it ok,movies
500,100,3124,Love this movie,movies
501,101,1133,"In real life, Lee Marvin is a Marine that received a purple heart after being shot in the buttox during the battle for Saipan. Now here he is afterwards making movies where he is confronting his adversary and being the representative for the American side of the WWII GI psyche. His opposite is a Japanese soldier who equally does a splendid job to bring one up to speed with his culture. Both different and somehow the same. United together by a common goal of survival, yet on a hair trigger to let their warrior spirit flare. Interesting concept for a movie. Well done, appropriately cast.",movies
502,102,5886,"The film's scheme follows young Charley Brewster who accidentally discovers that his next-door neighbour, Jerry Dandrige, is a vampire. When no one believes him, Charlie decides to get Peter Vincent, a Vampire TV show host, to try and stop Jerry and that is when the fun really begins. Jerry Dandridge played by Chris Sarandon plays his character with real relish in his many-sided performance, so very well, from the debonair bachelor, seducer and blood sucking monster. A pretty funny film, which I believe has stood the test of time.",movies
503,103,8058,Cute. Brings back memories. A bit too long,movies
504,104,6756,"This was a great movie, the book drags on and on, but the characters are spot on!!",movies
505,105,9433,Great movie!  My grandson really liked it!!,movies
506,106,8704,Great family musical to watch. My daughter really enjoyed this one.,movies
507,107,9695,I liked it and the kids (3 and 5) liked it too.. its funny.  My 3 year son was a little scared watching it the first time.. We watched it again and he was fine with it.,movies
508,108,7071,"Not oftern does a sequel surpass the first.  This IS one exception.  More characters from the game appear in this one, and there is a lot of action.  It's non-stop, a rollercoaster ride into hell and back.

Cast performs well.  The critters are great.  In a year full of good zombie films, this one stands out on its own.  The plot is more complex than the first.  Project nemesis is in full throttle and our heroes now have a new enemy to battle as well as the flesh eating ghouls.  For horror fans, lotsa blood and goo.  For actioneers it's even better.  lottsa fun.  Eat popcorn, press play, enjoy.",movies
509,109,5413,"This is one the best BD packs there is, the material is perfect, the cards, the way it opens the disc art, everything, its totally worth it. And the movie what to say ? ARE YOU TALKING TO ME ?",movies
510,110,2921,A great movie for all genrations.,movies
511,111,1629,"Jane is an orphan who first becomes a teacher at the rather grim school for orphans where she was raised, then takes a job as governess for a little french girl who is the natural child of a cranky Mr. Rochester. She can't help loving him, and eventually he is equally in love with her, in spite of the attempts of a wealthy neighbor to hook him. They plan to wed, and are at the altar when a man gallops up to the church and announces that the wedding must not take place.

From there you have to either read the book or see the movie; I've told you enough already. Modern audiences will be shouting at her not to be such a prude, but this is Victorian era, after all. And the girl has guts, which finally serves her well. The movie is well done, but it's a pretty bleak story.",movies
512,112,6908,I think I have seen this film several times. Love anything Pat Conroy!,movies
513,113,1391,"Finally got to see the ending of a wonderful series, as I missed it when it was on the air.  What a wonderful show.",movies
514,114,374,I simply LOVE this story. Is so beautifully done. They must of spent a fortune with the sets and costumes. In my opinion even better than the settings used in Cleopatra (with Elizabeth Taylor) Very good acting as well. Worth buying and the message is tremendous.,movies
