,level_0,index,input,label
1238,238,7547,"The reason I am saying this is because...poor Rita Hayworth has to share the stage,and spotlight with the new and upcoming star Kim Novak...so it is like move over Rita...and she she didn't even get top billing...but 3rd billing...while that Bozo {Sinatra gets top billing and Kim Novak gets 2nd billing.....now I like Kim Novak and Rita Hayworth...{don't really like Sinatra much at all...he was a lousy actor}...that is why I am giving this movie a 2 star and nothing higher..I like Gilda,and Salome,Affair In Trinidad,Miss Sadie Thompson..Lady From Shanghai,and The Loves Of Carmen...because..personally I believe she can act Kim Novak under the table..or whatever anyday....Rita just has that wonderful talent....and even when she played that role  in Seperate Table with Burt Lancaster...she was in her 40's and still looked great....and the movie got great reviews also..",movies
1239,239,8413,Always a classic!,movies
1240,240,5138,"I can't believe it only in Full Screen! No widescreen version. I love the movie, but now that I have an HDTV....",movies
1241,241,1949,Anyone with even a remote interest in the American Revolution with enjoy this DVD.  Few Americans realize how close this nation came to losing its bid for independence from Great Britain.  It was Washington's bold raid on Trenton that resurrected the American cause.  Never before or since has our country been so close to utter defeat and needed a military victory more.  This film offers a detailed and entertaining glimpse at this incredible feat of arms.  Jeff Daniels is excellent in the role as our first Commander-in-Chief.  The production values are good as well.  It's almost like looking back over 200 years at an event as it was happening.  This docudrama is well worth the modest price that Amazon charges!,movies
1242,242,7252,"Having seen the Ingrid Bergman version ""Joan of Arc"", and now ""The Messenger"", anyone who is somewhat familiar with that period's personalities would agree that somewhere in-between lies the true Joan.  The Ingrid Bergman version depicts Joan as a much too innocent and pious young woman who could never have led the many thousands into battle.  The Milla Jovovich version is a bit too irreverant but warrior enough to join the bloody gnashing of teeth and breaking of heads as was customary in battle those days.  So...for those too unkind with this film, you must agree that somewhere in between is Joan of Arc and we needed both versions to realistically form a picture of what she was truly like.  Both films were well directed and well acted.",movies
1243,243,4901,For me just a good not gory supernatural movie,movies
1244,244,7769,classic that my 7 year old liked,movies
1245,245,2176,Love (almost) anything with Harrison Ford!,movies
1246,246,1014,A movie from my childhood. I saw this all the time. Its alittle cheesy but still holds up as a great movie.,movies
1247,247,5307,SUPER,movies
1248,248,867,"This DVD is a GREAT resource! It offers women the opportunity to really DO something for their pelvic floor! As both a midwife and a woman with a pelvic floor injury, I highly recommend this DVD.",movies
1249,249,5652,"Travis Bickle (Robert DeNiro) has a big problem - and not just one. He's a seemingly ordinary New York cabbie who?s stalking one woman, Betsy (Cybil Shepard) while playing savior to another, Iris (Jodie Foster). But ol' Trav' is just a few coins short of a full meter, a neurotic oversight that will allow him to turn vigilante, threaten the political reelection campaign of Senator Charles Palantine (Leonard Harris) and blow away Iris?s pimp/drug dealer (Harvey Keitel). Suffice it to say, ""Taxi Driver"" is not your feel good movie of the summer. It is a cinematic snapshot of 70s pop culture gone horribly awry, with its crack and whore infested streets, its unstable social setting for easy scores and cheap sex, and a seething underbelly of corruption and dismal isolation as its acrid palette for moral decay. Travis? slow spiral into becoming the loner with a purpose is predicated upon warping the old adage and precedent that one man can make a difference. But when that one man is touched by his own sexual and financial inadequacies, his psychotic inability to bond with another human being and his self delusion - that he is on par with a deity, above the rest of humanity and the law ? then the difference he can make is between destroying himself and bringing about the next apocalypse.
Martin Scorsese directs adeptly enough, drawing the viewer into this dark world of unsettling realities. The irony of the ending seems somewhat strained and rather a bit like the happy ending tack on associated with conventional Hollywood wisdom, but there is the frightening prospect that with a return to normalcy, Travis? alter ego is, like many a volcano, merely dormant, not dead, and destined to erupt in the future.

The transfer from Columbia is a rather disappointing remastering effort. There are moments when the color is bold, if dated, and moments when fine detail is generally realized to good effect. But the bulk of this video presentation is riddled with excessive grain ? both film and digital, a barrage of compression artifacts, a lot of aliasing, some tiling, and a considerable amount of edge enhancement. Night scenes break apart with pixelization and exhibit a very muddy color scheme. There's plenty of age related dirt and grit to further detract from your viewing experience. The audio has been remastered - but just barely - with low to no bass and a really screechy high end that betrays the original mono elements. Extras include a 70 minute making of documentary with interviews featuring the director and principle cast, a photo montage, still gallery, theatrical trailer and storyboard sequences.",movies
1250,250,2330,daughter loves,movies
1251,251,8259,movie,movies
1252,252,5102,Good movie - finally found a purchased i.,movies
1253,253,6347,Great,movies
1254,254,3960,Over the years I lost my copy (maybe in Katrina).  A must for any Science Fiction fan.,movies
1255,255,3296,"1989 saw the release of Steel Magnolias, which I was lucky enough to see in the theatre. Dolly Parton, and Sally Field head a cast who play southern women in a small town. Sally Field is tremendous in the cemetary scene. The film makes some very pointed remarks about life not only in the south, but everywhere.",movies
